tahun;direktorat_id;nama_direktorat;kode_kegiatan;nama_kegiatan;kode_rincian_output;nama_rincian_output;jenis_output;komoditas_id;nama_komoditas;satuan_id;nama_satuan;kode_provinsi;nama_provinsi;kode_kabupaten;nama_kabupaten;jumlah_output;_raw_kegiatan_word;_raw_komoditas_nama;_raw_satuan_nama;;id_direktorat;nama_direktorat;;kode_rincian_output;kode_kegiatan;nama_kegiatan;nama_rincian_output;jenis_output;id_direktorat;;id_komoditas;nama;kd_kom;;id_satuan;nama_satuan;;key_kegiatan_komoditas;kode_rincian_output
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1203;Tapanuli Selatan;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1201;Tapanuli Tengah;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1202;Tapanuli Utara;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1212;Toba;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1210;Labuhanbatu;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1209;Asahan;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1208;Simalungun;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1211;Dairi;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1206;Karo;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1207;Deli Serdang;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1205;Langkat;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1214;Nias Selatan;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1216;Humbang Hasundutan;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1215;Pakpak Bharat;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1217;Samosir;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1218;Serdang Bedagai;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1219;Batu Bara;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1220;Padang Lawas Utara;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1221;Padang Lawas;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1222;Labuhanbatu Selatan;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1223;Labuhanbatu Utara;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1224;Nias Utara;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1225;Nias Barat;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1273;Kota Sibolga;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1274;Kota Tanjung Balai;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1272;Kota PematangSiantar;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1276;Kota Tebing Tinggi;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1271;Kota Medan;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1275;Kota Binjai;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1277;Kota Padangsidimpuan;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1278;Kota Gunungsitoli;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1309;Kepulauan Mentawai;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1301;Pesisir Selatan;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1302;Solok;30;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1303;Sijunjung;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1304;Tanah Datar;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1305;Padang Pariaman;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1306;Agam;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1307;Lima Puluh Kota;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1308;Pasaman;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1311;Solok Selatan;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1310;Dharmasraya;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1312;Pasaman Barat;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1371;Kota Padang;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1372;Kota Solok;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1373;Kota SawahLunto;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1374;Kota Padang Panjang;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1375;Kota Bukittinggi;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1376;Kota Payakumbuh;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;13;Sumatera Barat;1377;Kota Pariaman;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1409;Kuantan Singingi;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1402;Indragiri Hulu;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1404;Indragiri Hilir;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1405;Pelalawan;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1408;Siak;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1401;Kampar;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1406;Rokan Hulu;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1403;Bengkalis;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1407;Rokan Hilir;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1410;Kepulauan Meranti;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1471;Kota Pekanbaru;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;14;Riau;1472;Kota Dumai;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1501;Kerinci;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1502;Merangin;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1503;Sarolangun;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1504;BatangHari;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1505;Muaro Jambi;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1507;Tanjung Jabung Timur;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1506;Tanjung Jabung Barat;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1509;Tebo;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1508;Bungo;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1571;Kota Jambi;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;15;Jambi;1572;Kota Sungai Penuh;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1601;Ogan Komering Ulu;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1602;Ogan Komering Ilir;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1603;Muara Enim;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1604;Lahat;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1605;Musi Rawas;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1606;Musi Banyuasin;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1607;Banyuasin;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1609;Ogan Komering Ulu Selatan;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1608;Ogan Komering Ulu Timur;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1610;Ogan Ilir;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1611;Empat Lawang;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1612;Penukal Abab Lematang Ilir;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1613;Musi Rawas Utara;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1671;Kota Palembang;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;16;Sumatera Selatan;1674;Kota Prabumulih;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
