kode_prov;nama_prov;kode_kab;nama_kab;kode_kec;nama_kec;kode_desa;nama_desa
32;JAWA BARAT;3201;KAB. BOGOR;320130;Dramaga;3201302006;Purwasari
32;JAWA BARAT;3201;KAB. BOGOR;320130;Dramaga;3201302003;Sinarsari
32;JAWA BARAT;3201;KAB. BOGOR;320130;Dramaga;3201302001;Sukadamai
32;JAWA BARAT;3201;KAB. BOGOR;320130;Dramaga;3201302004;Sukawening
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022002;Bojong Kulur
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022005;Bojong Nangka
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022003;Ciangsana
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022007;Cicadas
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022008;Cikeas Udik
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022004;Gunung Putri
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022010;Karanggan
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022009;Nagrak
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022006;Tlajung Udik
32;JAWA BARAT;3201;KAB. BOGOR;320102;Gunung Putri;3201022001;Wanaherang
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112007;Cibadung
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112008;Cibinong
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112001;Cidokom
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112004;Curug
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112005;Gunungsindur
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112006;Jampang
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112010;Pabuaran
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112002;Padurenan
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112003;Pengasinan
32;JAWA BARAT;3201;KAB. BOGOR;320111;Gunung Sindur;3201112009;Rawakalong
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192010;Bagoang
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192009;Barengkok
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192007;Cikopomayak
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192001;Curug
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192005;Jasinga
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192013;Jugala Jaya
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192003;Kalongsawah
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192006;Koleang
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192015;Neglasari
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192012;Pamagersari
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192011;Pangaur
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192002;Pangradin
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192008;Setu
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192004;Sipak
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192014;Tegalwangi
32;JAWA BARAT;3201;KAB. BOGOR;320119;Jasinga;3201192016;Wirajaya
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062012;Balekambang
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062010;Bendungan
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062008;Cibodas
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062009;Jonggol
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062003;Singajaya
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062011;Singasari
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062002;Sirnagalih
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062014;Sukagalih
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062013;Sukajaya
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062001;Sukamaju
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062006;Sukamanah
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062005;Sukanegara
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062004;Sukasirna
32;JAWA BARAT;3201;KAB. BOGOR;320106;Jonggol;3201062007;Weninggalih
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201121006;Atang Senjaya
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201122001;Bojong
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201122007;Jampang
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201122003;Kemang
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201122004;Pabuaran
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201122002;Parakanjaya
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201122008;Pondok Udik
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201122005;Semplak Barat
32;JAWA BARAT;3201;KAB. BOGOR;320112;Kemang;3201122009;Tegal
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322007;Bantar Jati
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322002;Bojong
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322005;Cikahuripan
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322006;Kembang Kuning
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322001;Klapanunggal
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322008;Leuwikaret
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322009;Ligarmukti
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322004;Lulut
32;JAWA BARAT;3201;KAB. BOGOR;320132;Klapanunggal;3201322003;Nambo
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142006;Barengkok
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142009;Cibeber I
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142010;Cibeber II
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142005;Karacak
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142011;Karehkel
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142003;Karyasari
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142001;Leuwiliang
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142007;Leuwimekar
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142004;Pabangbon
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142002;Purasari
32;JAWA BARAT;3201;KAB. BOGOR;320114;Leuwiliang;3201142008;Puraseda
32;JAWA BARAT;3201;KAB. BOGOR;320139;Leuwisadeng;3201392002;Babakan Sadeng
32;JAWA BARAT;3201;KAB. BOGOR;320139;Leuwisadeng;3201392005;Kalong I
32;JAWA BARAT;3201;KAB. BOGOR;320139;Leuwisadeng;3201392006;Kalong II
32;JAWA BARAT;3201;KAB. BOGOR;320139;Leuwisadeng;3201392001;Leuwisadeng
32;JAWA BARAT;3201;KAB. BOGOR;320139;Leuwisadeng;3201392007;Sadeng
32;JAWA BARAT;3201;KAB. BOGOR;320139;Leuwisadeng;3201392003;Sadeng Kolot
32;JAWA BARAT;3201;KAB. BOGOR;320139;Leuwisadeng;3201392008;Sibanteng
32;JAWA BARAT;3201;KAB. BOGOR;320139;Leuwisadeng;3201392004;Wangunjaya
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262006;Cipayung Datar
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262009;Cipayung Girang
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262003;Gadog
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262002;Kuta
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262005;Megamendung
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262012;Pasir Angin
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262008;Sukagalih
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262004;Sukakarya
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262010;Sukamahi
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262001;Sukamaju
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262007;Sukamanah
32;JAWA BARAT;3201;KAB. BOGOR;320126;Megamendung;3201262011;Sukaresmi
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212004;Bantarkaret
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212011;Batu Tulis
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212003;Cisarua
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212002;Curugbitung
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212005;Hambaro
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212006;Kalongliud
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212001;Malasari
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212007;Nanggung
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212009;Pangkaljaya
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212008;Parakanmuncang
32;JAWA BARAT;3201;KAB. BOGOR;320121;Nanggung;3201212010;Sukaluyu
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172013;Ciasihan
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172015;Ciasmara
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172009;Cibening
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172011;Cibitung Kulon
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172003;Cibitungwetan
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172002;Cibunian
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172007;Cimayang
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172012;Gunung Picung
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172010;Gunungbunder I
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172005;Gunungbunder II
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172004;Gunungmenyan
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172014;Gunungsari
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172008;Pamijahan
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172006;Pasarean
32;JAWA BARAT;3201;KAB. BOGOR;320117;Pamijahan;3201172001;Purwabakti
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102008;Bojongindah
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102003;Bojongsempu
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102005;Cogreg
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102002;Iwul
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102009;Jabonmekar
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102006;Pamegarsari
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102001;Parung
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102004;Waru
32;JAWA BARAT;3201;KAB. BOGOR;320110;Parung;3201102007;Warujaya
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202008;Cibunar
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202005;Cikuda
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202003;Dago
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202010;Gintungcilejet
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202002;Gorowong
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202001;Jagabaya
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202009;Jagabita
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202011;Kabasiran
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202007;Lumpang
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202006;Parungpanjang
32;JAWA BARAT;3201;KAB. BOGOR;320120;Parung Panjang;3201202004;Pingku
32;JAWA BARAT;3201;KAB. BOGOR;320134;Ranca Bungur;3201342001;Bantarjaya
32;JAWA BARAT;3201;KAB. BOGOR;320134;Ranca Bungur;3201342002;Bantarsari
32;JAWA BARAT;3201;KAB. BOGOR;320134;Ranca Bungur;3201342006;Candali
32;JAWA BARAT;3201;KAB. BOGOR;320134;Ranca Bungur;3201342007;Cimulang
32;JAWA BARAT;3201;KAB. BOGOR;320134;Ranca Bungur;3201342005;Mekarsari
32;JAWA BARAT;3201;KAB. BOGOR;320134;Ranca Bungur;3201342003;Pasirgaok
32;JAWA BARAT;3201;KAB. BOGOR;320134;Ranca Bungur;3201342004;Rancabungur
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182005;Cibodas
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182003;Cidokom
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182008;Cipinang
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182004;Gobang
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182007;Kampungsawah
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182011;Kertajaya
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182002;Leuwibatu
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182014;Mekarjaya
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182013;Mekarsari
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182006;Rabak
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182001;Rumpin
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182012;Sukamulya
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182009;Sukasari
32;JAWA BARAT;3201;KAB. BOGOR;320118;Rumpin;3201182010;Tamansari
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352005;Cileuksa
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352001;Cisarua
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352007;Harkatjaya
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352011;Jayaraharja
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352006;Kiarapandak
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352002;Kiarasari
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352009;Pasir Madang
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352004;Sipayung
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352003;Sukajaya
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352008;Sukamulih
32;JAWA BARAT;3201;KAB. BOGOR;320135;Sukajaya;3201352010;Urug
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092005;Cibadak
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092002;Pabuaran
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092009;Sirnajaya
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092003;Sukadamai
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092008;Sukaharja
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092010;Sukamakmur
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092007;Sukamulya
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092006;Sukaresmi
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092004;Sukawangi
32;JAWA BARAT;3201;KAB. BOGOR;320109;Sukamakmur;3201092001;Wargajaya
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042012;Cadasngampar
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042004;Cibanon
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042011;Cijujung
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042008;Cikeas
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042003;Cilebut Barat
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042002;Cilebut Timur
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042010;Cimandala
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042001;Gununggeulis
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042005;Nagrak
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042009;Pasir Jambu
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042013;Pasirlaja
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042007;Sukaraja
32;JAWA BARAT;3201;KAB. BOGOR;320104;Sukaraja;3201042006;Sukatani
32;JAWA BARAT;3201;KAB. BOGOR;320137;Tajurhalang;3201372002;Citayam
32;JAWA BARAT;3201;KAB. BOGOR;320137;Tajurhalang;3201372007;Kalisuren
32;JAWA BARAT;3201;KAB. BOGOR;320137;Tajurhalang;3201372004;Nanggerang
32;JAWA BARAT;3201;KAB. BOGOR;320137;Tajurhalang;3201372003;Sasak Panjang
32;JAWA BARAT;3201;KAB. BOGOR;320137;Tajurhalang;3201372005;Sukmajaya
32;JAWA BARAT;3201;KAB. BOGOR;320137;Tajurhalang;3201372001;Tajurhalang
32;JAWA BARAT;3201;KAB. BOGOR;320137;Tajurhalang;3201372006;Tonjong
32;JAWA BARAT;3201;KAB. BOGOR;320131;Tamansari;3201312003;Pasireurih
32;JAWA BARAT;3201;KAB. BOGOR;320131;Tamansari;3201312002;Sirnagalih
32;JAWA BARAT;3201;KAB. BOGOR;320131;Tamansari;3201312008;Sukajadi
32;JAWA BARAT;3201;KAB. BOGOR;320131;Tamansari;3201312007;Sukajaya
32;JAWA BARAT;3201;KAB. BOGOR;320131;Tamansari;3201312005;Sukaluyu
32;JAWA BARAT;3201;KAB. BOGOR;320131;Tamansari;3201312001;Sukamantri
32;JAWA BARAT;3201;KAB. BOGOR;320131;Tamansari;3201312006;Sukaresmi
32;JAWA BARAT;3201;KAB. BOGOR;320131;Tamansari;3201312004;Tamansari
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362004;Antajaya
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362009;Buanajaya
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362006;Cibadak
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362005;Pasir Tanjung
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362002;Selawangi
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362010;Sirnarasa
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362008;Sirnasari
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362007;Sukarasa
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362003;Tanjungrasa
32;JAWA BARAT;3201;KAB. BOGOR;320136;Tanjungsari;3201362001;Tanjungsari
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232004;Babakan
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232003;Batok
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232009;Bojong
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232006;Cilaku
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232002;Ciomas
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232008;Singabangsa
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232007;Singabraja
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232001;Tapos
32;JAWA BARAT;3201;KAB. BOGOR;320123;Tenjo;3201232005;Tenjo
32;JAWA BARAT;3201;KAB. BOGOR;320140;Tenjolaya;3201402003;Cibitung Tengah
32;JAWA BARAT;3201;KAB. BOGOR;320140;Tenjolaya;3201402005;Cinangneng
32;JAWA BARAT;3201;KAB. BOGOR;320140;Tenjolaya;3201402006;Gunung Malang
32;JAWA BARAT;3201;KAB. BOGOR;320140;Tenjolaya;3201402007;Gunung Mulya
32;JAWA BARAT;3201;KAB. BOGOR;320140;Tenjolaya;3201402004;Situdaun
32;JAWA BARAT;3201;KAB. BOGOR;320140;Tenjolaya;3201402001;Tapos I
32;JAWA BARAT;3201;KAB. BOGOR;320140;Tenjolaya;3201402002;Tapos II
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372002;Banjaranyar
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372003;Cigayam
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372007;Cikaso
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372008;Cikupa
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372005;Kalijaya
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372009;Karyamukti
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372004;Langkapsari
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372001;Pasawahan
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372006;Sindangrasa
32;JAWA BARAT;3207;KAB. CIAMIS;320737;Banjaranyar;3207372010;Tanjungsari
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182008;Banjarsari
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182007;Cibadak
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182006;Cicapar
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182013;Ciherang
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182016;Ciulu
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182005;Kawasen
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182014;Purwasari
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182015;Ratawangi
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182010;Sindangasih
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182009;Sindanghayu
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182012;Sindangsari
32;JAWA BARAT;3207;KAB. CIAMIS;320718;Banjarsari;3207182018;Sukasari
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322001;Baregbeg
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322007;Jelat
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322008;Karangampel
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322003;Mekarjaya
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322005;Petirhilir
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322006;Pusakanagara
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322004;Saguling
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322002;Sukamaju
32;JAWA BARAT;3207;KAB. CIAMIS;320732;Baregbeg;3207322009;Sukamulya
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207011005;Benteng
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207011001;Ciamis
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207011004;Cigembor
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207012009;Cisadap
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207012010;Imbanagara
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207012011;Imbanagara Raya
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207011002;Kertasari
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207011006;Linggasari
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207011003;Maleber
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207012012;Panyingkiran
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207012008;Pawindan
32;JAWA BARAT;3207;KAB. CIAMIS;320701;Ciamis;3207011007;Sindangrasa
32;JAWA BARAT;3207;KAB. CIAMIS;320705;Cidolog;3207052001;Cidolog
32;JAWA BARAT;3207;KAB. CIAMIS;320705;Cidolog;3207052005;Ciparay
32;JAWA BARAT;3207;KAB. CIAMIS;320705;Cidolog;3207052003;Hegarmanah
32;JAWA BARAT;3207;KAB. CIAMIS;320705;Cidolog;3207052002;Janggala
32;JAWA BARAT;3207;KAB. CIAMIS;320705;Cidolog;3207052004;Jelegong
32;JAWA BARAT;3207;KAB. CIAMIS;320705;Cidolog;3207052006;Sukasari
32;JAWA BARAT;3207;KAB. CIAMIS;320706;Cihaurbeuti;3207062007;Cihaurbeuti
32;JAWA BARAT;3207;KAB. CIAMIS;320706;Cihaurbeuti;3207062003;Cijulang
32;JAWA BARAT;3207;KAB. CIAMIS;320706;Cihaurbeuti;3207062009;Padamulya
32;JAWA BARAT;3207;KAB. CIAMIS;320706;Cihaurbeuti;3207062010;Pamokolan
32;JAWA BARAT;3207;KAB. CIAMIS;320706;Cihaurbeuti;3207062008;Pasirtamiang
32;JAWA BARAT;3207;KAB. CIAMIS;320706;Cihaurbeuti;3207062011;Sukahaji
32;JAWA BARAT;3207;KAB. CIAMIS;320706;Cihaurbeuti;3207062002;Sukahurip
32;JAWA BARAT;3207;KAB. CIAMIS;320706;Cihaurbeuti;3207062004;Sukamaju
